dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
pen-based,FCM_Suppressed_0.75,7,5,,euclidean,0.05540762498276308,0.47046763305735395,0.5968886462882096,1.233840587351289,0.6400829278595821,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,6,,euclidean,0.06274062499869615,0.4703991936835245,0.5968886462882096,1.2342181777915273,0.6400200906536228,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,7,,euclidean,0.05802337499335408,0.47046763305735395,0.5968886462882096,1.233840587351289,0.6400829278595821,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,8,,euclidean,0.06421566600329243,0.4703991936835245,0.5968886462882096,1.2342181777915273,0.6400200906536228,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,9,,euclidean,0.059551334008574486,0.47046763305735395,0.5968886462882096,1.233840587351289,0.6400829278595821,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,0,,euclidean,0.11540587499621324,0.4616993056119311,0.6185407569141194,1.4294644102848704,0.6380171831175628,,2.0,0.75
pen-based,FCM_Suppressed_0.75,7,1,,euclidean,0.07772612498956732,0.4620327486426492,0.6187227074235808,1.4294252302155734,0.6381595046133567,,2.0,0.75
pen-based,FCM_Suppressed_0.75,7,2,,euclidean,0.06414087497978471,0.4693672361646137,0.5971615720524017,1.2347886158265982,0.6388979936733555,,2.0,0.75
pen-based,FCM_Suppressed_0.75,7,3,,euclidean,0.04422558401711285,0.46956932767206866,0.5972525473071325,1.2349442269892599,0.6389784895510168,,2.0,0.75
pen-based,FCM_Suppressed_0.75,7,4,,euclidean,0.07945787499193102,0.46956932767206866,0.5972525473071325,1.2349442269892599,0.6389784895510168,,2.0,0.75
pen-based,FCM_Suppressed_0.75,7,5,,euclidean,0.04037625002092682,0.46956932767206866,0.5972525473071325,1.23494422698926,0.6389784895510168,,2.0,0.75
