dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id,inertia,kernel,param_m,param_alpha,preprocessing,n_features_orig,n_features_reduced
adult,KMeans_Standard,6.0,euclidean,,,0.5939596660027746,0.0155841023148772,0.7607182343065395,2.763916896077411,0.3550353974239204,,,,,9.0,147264.39019032643,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,2.844671957980609,0.0408119091840765,0.8191924982596945,2.75078159922442,0.4055123884110378,,,,,0.0,312319.0705416707,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,0.7883561250055209,0.0395926603463241,0.7699316162319315,2.5535042279998197,0.4571909004602878,,,,,1.0,314634.7496642352,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,0.4418599999917205,-0.0048590963957071,0.7607182343065395,2.309716081507106,0.4299725510685357,,,,,2.0,311437.1728738731,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,0.9454570840171072,0.0277936587491288,0.7607182343065395,2.64819268422809,0.4084551932949,,,,,3.0,322495.2799933206,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,1.4281591670005582,0.017268127753151,0.7607182343065395,2.6863822256444565,0.3854333013235991,,,,,4.0,311044.18481047126,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,1.105613416992128,0.0637999663120858,0.773453175545637,2.7793604014591975,0.5161919642074717,,,,,5.0,329043.9174186523,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,1.300327083008597,0.0241067145771687,0.7956676630768601,2.710872871083369,0.4021111787106548,,,,,6.0,319449.1932480042,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,0.6702207500056829,0.0405842073942096,0.7607182343065395,2.9421834994174874,0.4482748097589283,,,,,7.0,329480.2737099685,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,1.0248213750019204,-0.0098132382112451,0.7607182343065395,2.2811624855447445,0.4288700018580609,,,,,8.0,309745.8082508732,,,,Original,,
adult,KMeans_Standard,6.0,manhattan,,,0.9400574160099496,0.0073789933571913,0.7840178534867532,2.8064668688997076,0.4055403281987036,,,,,9.0,314133.86862628744,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.9678686250117609,0.0150991504522304,0.7665738503746775,2.575850652193421,0.3866614779672099,,,,,0.0,145794.8959450079,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.9914395000087096,0.0312965392818657,0.7607182343065395,2.6243643932109864,0.3675689788373659,,,,,1.0,147356.00147894231,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.4023839169822167,-0.0212544327248114,0.7607182343065395,2.2384294496448853,0.4282720878648557,,,,,2.0,145094.67089126044,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.4979211250029038,0.0320397768334519,0.7607182343065395,2.7268640812156515,0.3612970962040945,,,,,3.0,147845.75230896682,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.927554207999492,-0.0177634521258093,0.7607182343065395,2.3620702579025807,0.428392911948779,,,,,4.0,144557.76608412422,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.5430360419850331,0.0350326327489936,0.7704639449653986,2.5537559754781785,0.4004592017674723,,,,,5.0,145340.9558044867,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.823628624988487,0.0332804517162419,0.8110232996191802,2.765832917774421,0.4218478957150363,,,,,6.0,147347.73387193304,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.4587533329904545,0.0204075454899088,0.7607182343065395,2.7608373302925124,0.3536059134163366,,,,,7.0,145668.17630043108,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.63991695799632,-0.0249539553704337,0.7607182343065395,2.678094401169983,0.4282145501569718,,,,,8.0,149209.55955616292,,,,Original,,
adult,KMeans_Standard,7.0,euclidean,,,0.5554516660049558,0.0049309780587663,0.7607182343065395,2.671191423460222,0.3428108989208125,,,,,9.0,143459.64951503082,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,2.4702435409999453,0.0279267225678114,0.8141149011097006,2.658779634687011,0.3970145107064639,,,,,0.0,304979.5165246744,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,0.9778768329997548,0.0287698179816181,0.7834855247532861,2.772880001496923,0.388875722430313,,,,,1.0,311866.7032383976,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,0.6549614160030615,-0.0218708512966339,0.7607182343065395,2.246919934255309,0.4291342116256859,,,,,2.0,303517.18386808224,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,1.073635207983898,0.0249068804079332,0.7607182343065395,2.5479412008143507,0.4257790339598502,,,,,3.0,315547.03000441275,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,1.0901516250160057,-0.0135475844657548,0.7607182343065395,2.4153767732367277,0.4286401804586793,,,,,4.0,304206.83383282926,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,1.602712334017269,0.0785387939263676,0.7984112034724212,2.675080744364556,0.5257332782164351,,,,,5.0,314803.8981815402,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,1.7113397500070278,0.0477914212049228,0.8114737316244216,2.5803645345340014,0.418169116464453,,,,,6.0,304891.31578888214,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,1.006020750006428,0.0096520546648243,0.7607182343065395,2.652573607330566,0.3685518373778191,,,,,7.0,312395.3360549759,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,2.1466017499915324,-0.0218590611126041,0.7607182343065395,2.247281848539124,0.4291169783398093,,,,,8.0,303514.13227581297,,,,Original,,
adult,KMeans_Standard,7.0,manhattan,,,0.6367529580020346,0.0091153227064364,0.7704434707833422,2.7463139500529024,0.3940272791016226,,,,,9.0,304681.06527133955,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.7983899580140132,0.0252035144425028,0.7759100773924081,2.56912089044308,0.350232519325069,,,,,0.0,142966.97799163993,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.8528529160248581,0.021076618944284,0.7607182343065395,2.768294586386455,0.3322294627994721,,,,,1.0,142151.29554853658,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.4771554159815423,-0.0242120860189746,0.7607182343065395,2.4055570040085694,0.4282720878648557,,,,,2.0,143663.92694445266,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.8144411669927649,0.0219702447083661,0.7655296670897997,2.5204573082421273,0.3442094711180961,,,,,3.0,142856.0773606207,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.6717105840216391,-0.0294495850701404,0.7607182343065395,2.4081331298069983,0.4276502976727416,,,,,4.0,141483.00255825595,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.7866724589839578,0.0370586940760933,0.7733508046353548,2.5226432265538916,0.4007759778591758,,,,,5.0,143226.694877294,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.776191667013336,0.0160413017609558,0.8114532574423652,2.6563924229769276,0.3875588651219837,,,,,6.0,142156.94475071103,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.8743777089985088,0.0181082460329543,0.7607182343065395,2.7587780248158205,0.3972837561324135,,,,,7.0,145422.5854745079,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.6343537500069942,0.0093586117349812,0.7607182343065395,2.82018775953451,0.3701308403160631,,,,,8.0,144576.67351573086,,,,Original,,
adult,KMeans_Standard,8.0,euclidean,,,0.6480902920011431,0.0168085533745404,0.7759714999385775,2.6074062449593853,0.3193950584390235,,,,,9.0,140532.76475020626,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.4813894999970216,0.0075008520926833,0.7814381065476435,2.6285300542067356,0.3728068784745862,,,,,0.0,304737.754526522,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.075204249995295,0.0143796160426996,0.7841202243970353,2.6779062153892976,0.3815673169580854,,,,,1.0,305248.95371298364,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.161476915993262,-0.0267770768847478,0.7607182343065395,2.607065795166464,0.4286516493726049,,,,,2.0,301562.3307567498,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.912369832978584,0.0308714415984183,0.7837721633020761,2.695781522494748,0.3990001632639334,,,,,3.0,308254.1744446803,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,2.048328542005038,-0.0224670412113491,0.7607182343065395,2.3519053075239627,0.4285366681344638,,,,,4.0,299345.0258289558,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.2454869160137605,0.0702564231179319,0.7708120060603579,2.492055250188531,0.5021966001803793,,,,,5.0,301644.0946656455,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.834584708994953,0.0241567373674196,0.8141149011097006,2.708958270677738,0.3946573228405696,,,,,6.0,297379.2700944989,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.3982547920022623,0.0053969346328721,0.7607182343065395,2.8524203350877686,0.3239621152544615,,,,,7.0,315249.1196966955,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,2.3654705839871895,0.0094112707243972,0.7607182343065395,2.4226748720634967,0.3544538028131745,,,,,8.0,293221.7546170986,,,,Original,,
adult,KMeans_Standard,8.0,manhattan,,,1.3834007919940632,0.0231240840605242,0.7880307931698128,2.638348480883155,0.3824437883237144,,,,,9.0,301026.56087645114,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,0.8613075409957673,0.0335027969551446,0.7879488964415872,2.616203728396668,0.3451448803318506,,,,,0.0,141304.43202116847,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.445169957994949,0.0245595433838369,0.7785102985135743,2.7249416162042124,0.3322251151084792,,,,,1.0,140491.97154871692,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.2204996249929536,-0.0300568045652192,0.7607182343065395,2.5970447248753805,0.4283008652556607,,,,,2.0,141990.69629225344,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,0.957230250001885,0.0316322327314778,0.7706072642397936,2.45504007729486,0.3374776213181042,,,,,3.0,139954.08382942897,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,2.0986175000143703,-0.0360505512586135,0.7607182343065395,2.4130551414700325,0.427621479791226,,,,,4.0,139291.0475593999,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.0656997920013964,0.02625761501927,0.7733508046353548,2.516561920752506,0.3306123981897805,,,,,5.0,139169.03520206155,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.1151847080036532,0.0192559658041419,0.8114532574423652,2.481587396252719,0.3875588651219837,,,,,6.0,136899.7783214394,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.0544596670079045,0.0065701885855793,0.7607182343065395,2.8737820217534837,0.3198250599258574,,,,,7.0,141038.34206025087,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,1.695714292000048,0.0074221971934162,0.7607182343065395,2.620544799295253,0.347897442293739,,,,,8.0,139362.78747984508,,,,Original,,
adult,KMeans_Standard,9.0,euclidean,,,0.593154832982691,0.0305134490142889,0.7971213300028663,2.436430725561072,0.3065846119734677,,,,,9.0,135215.66559010034,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,2.948401749978075,0.0320103495444079,0.811780844355268,2.415823303352361,0.3618247286742973,,,,,0.0,288214.6346179785,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,1.7605855840083675,0.0436643851739663,0.8137668400147414,2.410081225200163,0.38132273815656,,,,,1.0,288010.5226303931,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,1.061983791005332,-0.0308013576924288,0.7607182343065395,2.7188268734443266,0.4283928823969045,,,,,2.0,297874.2515666077,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,2.0852973329892848,0.0497609826387129,0.7908152819294869,2.601218195131423,0.3745876931861776,,,,,3.0,303376.86981882056,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,2.2918057500210125,-0.0287440124422811,0.7607182343065395,2.412762610211013,0.4284273971888664,,,,,4.0,295642.23946768325,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,1.3986327919992618,0.0522724537526382,0.801031898775644,2.666991206033535,0.4557584105378957,,,,,5.0,303650.3909586591,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,1.0206477920000907,0.0219778784275495,0.8138692109250235,2.574116861305824,0.3944361961098834,,,,,6.0,290305.94164034806,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,2.0547607080079615,0.0122531368539867,0.7614962532246837,2.486832761543067,0.3845716380224777,,,,,7.0,291398.75243313995,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,2.9326452919922303,0.0046630412450243,0.761271037222063,2.5293756972983976,0.3544699652915798,,,,,8.0,289635.48725189717,,,,Original,,
adult,KMeans_Standard,9.0,manhattan,,,0.995487249980215,0.0394461138127717,0.8139920560173621,2.496857327675479,0.398245404184843,,,,,9.0,289010.5502506603,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,0.9105653750011696,0.0345084268919319,0.7880103189877564,2.4374170291740667,0.3732284542676447,,,,,0.0,135340.4907014845,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,1.014630791003583,0.0364191616300245,0.7931493386839196,2.5355487359166284,0.3140495268641676,,,,,1.0,134565.49150191108,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,1.5596676249988377,0.0013777541603617,0.7668400147414111,2.648711010923278,0.3503583264009414,,,,,2.0,136252.40020122915,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,1.6388934169954157,0.0335580711882631,0.7940297285123459,2.7439876406404196,0.3151130116394876,,,,,3.0,137196.3836419973,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,1.845707250002306,-0.0354484487676185,0.7607182343065395,2.486565602025824,0.427702155719304,,,,,4.0,139958.33266494144,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,0.947077916993294,0.0311376656125105,0.7829736702018755,2.5500768679881256,0.3027596632632832,,,,,5.0,138441.97939082293,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,0.8222859159868676,0.0058638615030541,0.7666352729208468,2.3547722188609668,0.3330330144313005,,,,,6.0,134477.6628141913,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,1.3002439999836497,0.0220775368064528,0.785737684779493,2.839671132086531,0.3204041677055587,,,,,7.0,137789.23750225978,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,0.8322275420068763,0.0016264397461029,0.7607182343065395,2.5263571425874547,0.3465060310435509,,,,,8.0,135388.3819443868,,,,Original,,
adult,KMeans_Standard,10.0,euclidean,,,0.7641195000032894,0.0237987509080684,0.7971008558208099,2.516073083572379,0.3062178806927145,,,,,9.0,133684.63718474805,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,2.290714791975915,0.0129608490264521,0.7871094549772737,2.402573707374703,0.3552026124852995,,,,,0.0,287270.2310501403,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,2.038208833982935,0.0436971328610429,0.8090987265058761,2.368543040543636,0.3451982523956056,,,,,1.0,283064.18531139323,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,1.2293877080082891,0.0209725379533135,0.8145448589328856,2.8602204684491275,0.3945749400383265,,,,,2.0,288340.3578737546,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,1.942373708996456,0.0439875356953614,0.8141353752917571,2.6055405822913267,0.3604252596118166,,,,,3.0,289324.25191117177,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,3.130744833004428,-0.0347100951444929,0.7607182343065395,2.376637379150649,0.4282260470193412,,,,,4.0,290825.92387331376,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,2.192402957996819,0.0219118202967118,0.780987674542402,2.6339225421219568,0.3440514258803214,,,,,5.0,289778.389405872,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,2.10056158300722,0.0206662856753757,0.8006224151345154,2.432344438660004,0.3527514708402009,,,,,6.0,284761.2486540862,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,1.61647087498568,0.0342605405438508,0.8213218131935629,2.470366570462341,0.3721851670734832,,,,,7.0,294120.360821494,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,1.3251827920030337,0.0022521587940073,0.7612096146758937,2.5883162977039538,0.3550025619691814,,,,,8.0,287931.0199681134,,,,Original,,
adult,KMeans_Standard,10.0,manhattan,,,1.4545009159774054,0.0258432150540994,0.8142172720199828,2.4789257768149136,0.3678433952191206,,,,,9.0,281375.4226771302,,,,Original,,
adult,KMeans_FEKM,2.0,euclidean,,,43.191018750017975,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532,,,,,0.0,180836.2130993737,,,,Original,,
adult,KMeans_FEKM,2.0,manhattan,,,41.79984041600255,0.1583878428975949,0.7607182343065395,2.2246662069809777,0.7213158130105299,,,,,0.0,380189.3558327908,,,,Original,,
adult,KMeans_FEKM,3.0,euclidean,,,41.7507596250216,0.0428272336804629,0.7607182343065395,2.395062565492198,0.5457986649231297,,,,,0.0,164796.8837096195,,,,Original,,
adult,KMeans_FEKM,3.0,manhattan,,,41.94542674999684,0.0941025731477659,0.7607182343065395,2.655748729345703,0.6732249802758152,,,,,0.0,365564.6786298565,,,,Original,,
adult,KMeans_FEKM,4.0,euclidean,,,43.875253917009104,0.0256548972250486,0.7607182343065395,2.832182464678823,0.4907481281299761,,,,,0.0,161179.94753713705,,,,Original,,
adult,KMeans_FEKM,4.0,manhattan,,,42.79858983302256,0.007270918871399,0.7607182343065395,2.7086933415787535,0.4901141682158556,,,,,0.0,331973.8099664042,,,,Original,,
adult,KMeans_FEKM,5.0,euclidean,,,42.68695324999862,0.0269863506511651,0.7607182343065395,2.5632385282014973,0.4739599753656955,,,,,0.0,156384.00776049393,,,,Original,,
adult,KMeans_FEKM,5.0,manhattan,,,42.53326062500128,0.023826906861187,0.7607182343065395,2.572574763771869,0.5606420394156231,,,,,0.0,338686.7336681129,,,,Original,,
adult,KMeans_FEKM,6.0,euclidean,,,42.28693741699681,0.0021158518814705,0.7607182343065395,2.5752903389461244,0.4370734161939888,,,,,0.0,151527.813677499,,,,Original,,
adult,KMeans_FEKM,6.0,manhattan,,,44.600022041006014,-0.0031783589216386,0.7607182343065395,2.437173008077788,0.4669926775273542,,,,,0.0,322116.50578101247,,,,Original,,
adult,KMeans_FEKM,7.0,euclidean,,,42.93237883300753,-0.0173304730691101,0.7607182343065395,2.5522735151338383,0.4281800207235824,,,,,0.0,145997.6523944279,,,,Original,,
adult,KMeans_FEKM,7.0,manhattan,,,45.51272929101833,0.0014846493129675,0.7607182343065395,2.4482326309603715,0.4770919679771533,,,,,0.0,312721.37349212676,,,,Original,,
adult,KMeans_FEKM,8.0,euclidean,,,43.7803032080119,-0.0240820179758768,0.7607182343065395,2.559116736284936,0.4281627552795644,,,,,0.0,143465.42957907505,,,,Original,,
adult,KMeans_FEKM,8.0,manhattan,,,45.25334391699289,-0.0188209981884425,0.7607182343065395,2.3584094005690694,0.428208764029382,,,,,0.0,304012.71463108953,,,,Original,,
adult,KMeans_FEKM,9.0,euclidean,,,43.31380654202076,-0.0293090509439586,0.7607182343065395,2.5000352195966693,0.4280188638468267,,,,,0.0,141754.63469984586,,,,Original,,
adult,KMeans_FEKM,9.0,manhattan,,,45.36344112502411,-0.0272023984434956,0.7607182343065395,2.433579641504542,0.4281800207235824,,,,,0.0,297767.4941722926,,,,Original,,
adult,KMeans_FEKM,10.0,euclidean,,,43.71267262499896,-0.0344561017896306,0.7607182343065395,2.4929129874234555,0.428053405020619,,,,,0.0,139676.2830578828,,,,Original,,
adult,KMeans_FEKM,10.0,manhattan,,,44.536742583004525,-0.0250572959584043,0.7607182343065395,2.37495027991388,0.4281972856827135,,,,,0.0,297708.7521844574,,,,Original,,
adult,Kernel_KMeans,2.0,,,,223.91737295899657,-0.0318588376572434,0.7607182343065395,2.3133055119151003,0.6025084687610192,,,,,0.0,3438.805780269005,rbf,,,Original,,
adult,Kernel_KMeans,3.0,,,,293.8032250420074,0.0653592326545257,0.7607182343065395,2.5567191934339393,0.605093181575649,,,,,0.0,3084.384960765046,rbf,,,Original,,
adult,Kernel_KMeans,4.0,,,,287.74118566699326,0.0706555580567935,0.7607182343065395,2.4356676867809837,0.6051551162116605,,,,,0.0,2992.38805073019,rbf,,,Original,,
adult,Kernel_KMeans,5.0,,,,295.64276366701233,0.0125279202767655,0.7607182343065395,2.4026250110224727,0.4911908970855028,,,,,0.0,2821.239727875637,rbf,,,Original,,
adult,Kernel_KMeans,6.0,,,,252.99307441699784,0.0031578549447265,0.7607182343065395,2.5752739821133317,0.48078653919739,,,,,0.0,2780.0941013213233,rbf,,,Original,,
adult,Kernel_KMeans,7.0,,,,259.33659612500924,-0.0126774201658506,0.7607182343065395,2.61881433803143,0.4283756528195446,,,,,0.0,2696.915287746167,rbf,,,Original,,
adult,Kernel_KMeans,8.0,,,,283.46701300001587,-0.0235264702012381,0.7607182343065395,2.42340009300654,0.428392911948779,,,,,0.0,2635.42954403158,rbf,,,Original,,
adult,Kernel_KMeans,9.0,,,,368.28463054198073,-0.0308195316725432,0.7607182343065395,2.5190125760643496,0.4280879359760861,,,,,0.0,2605.233446595845,rbf,,,Original,,
adult,Kernel_KMeans,10.0,,,,293.9900289590005,-0.032802198255056,0.7607182343065395,2.491154547563506,0.4281052038573513,,,,,0.0,2582.524840045944,rbf,,,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6009864170046058,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,0.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6927765409927815,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,1.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6316452500177547,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,2.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.61712599999737,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,3.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6271502500167117,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,4.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.721622999990359,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,5.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.7727319580153562,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,6.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6573235410032794,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,7.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.5561082499916665,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,8.0,,,1.5,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.6487566249852534,0.177340779118447,0.7607182343065395,2.066442771356848,0.7342704600344448,,,,,9.0,,,1.5,1.0,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1725549580005463,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,0.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1897966250253375,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,1.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.174100542004453,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,2.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1680890420102514,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,3.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1768729999894276,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,4.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1893436669779475,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,5.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1885069170093629,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,6.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1744221249828115,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,7.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.174491499987198,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,8.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.75,2.0,euclidean,,,0.1882923750090412,0.1795803142960284,0.7607182343065395,2.0589032249418504,0.7355868185195461,,,,,9.0,,,1.5,0.75,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1277559169975575,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,0.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1582518750219606,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,1.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1413147910207044,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,2.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1435445420211181,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,3.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.128114082996035,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,4.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1587929170054849,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,5.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1604735419969074,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,6.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1266881249903235,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,7.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1260639580141287,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,8.0,,,1.5,0.5,Original,,
adult,FCM_Suppressed_0.5,2.0,euclidean,,,0.1891739999991841,0.1799364989114404,0.7607182343065395,2.0583579060043875,0.7357867796202627,,,,,9.0,,,1.5,0.5,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.3449067919864319,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,0.0,,,2.0,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.2021896249789279,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,1.0,,,2.0,1.0,Original,,
adult,FCM_Standard,2.0,euclidean,,,0.2584730410017073,0.1775186385003891,0.7607182343065395,2.0645203971358095,0.7343950205208227,,,,,2.0,,,2.0,1.0,Original,,
