dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
pen-based,KMeans_Standard,3,euclidean,1,10225.42641899204,0.0122785409912467,0.23712165750432515,0.8281477438136827,1.54005573991636,0.3837173050064926
pen-based,KMeans_Standard,3,euclidean,2,10159.565607295091,0.012112417025491595,0.20234246208876017,0.857532751091703,1.4299228697130193,0.3872004598531401
pen-based,KMeans_Standard,3,euclidean,3,10159.61850470991,0.008450624998658895,0.20159502372195362,0.8547125181950509,1.4329647670278927,0.38583133369359085
pen-based,KMeans_Standard,3,euclidean,4,10225.472742710857,0.012421416817232966,0.23762462201764062,0.8287845705967977,1.540262264973655,0.38399224251266845
pen-based,KMeans_Standard,3,euclidean,5,10225.484570968556,0.01727637485601008,0.23718254712465064,0.8284206695778749,1.539784626683943,0.3838240435178304
pen-based,KMeans_Standard,3,euclidean,6,10225.514735665514,0.0087829171679914,0.23793039119172807,0.8291484716157205,1.5400904701623128,0.38414343592358613
pen-based,KMeans_Standard,3,euclidean,7,10159.615215538324,0.023791167186573148,0.20159502372195362,0.8547125181950509,1.4329647670278927,0.38583133369359085
pen-based,KMeans_Standard,3,euclidean,8,10225.516040064811,0.02073891693726182,0.23776002312469938,0.8289665211062591,1.5401986941465686,0.384069605326799
pen-based,KMeans_Standard,3,euclidean,9,10159.566030480119,0.02217883407138288,0.20234733040998468,0.8577147016011645,1.4295301985170148,0.38728518386260447
pen-based,KMeans_Standard,3,manhattan,0,34284.24468418577,0.03813537489622831,0.24512639675900183,0.8846433770014556,1.739854573926106,0.40716957510461377
pen-based,KMeans_Standard,3,manhattan,1,33506.90605760306,0.04886683286167681,0.21070846655974312,0.8294213973799127,1.6613462366783913,0.3837804033151124
pen-based,KMeans_Standard,3,manhattan,2,33179.64240255268,0.022287416039034724,0.19637031215836329,0.8335152838427947,1.4934196308234082,0.3774839876145535
pen-based,KMeans_Standard,3,manhattan,3,33519.16691707361,0.01923591597005725,0.21167819980188055,0.8298762736535662,1.6657051560964893,0.3839508953861961
pen-based,KMeans_Standard,3,manhattan,4,33506.90605760306,0.0666373751591891,0.21070846655974312,0.8294213973799127,1.6613462366783913,0.3837804033151124
pen-based,KMeans_Standard,3,manhattan,5,33516.25374302179,0.066728041972965,0.21096813817387233,0.8290574963609898,1.6641908126597167,0.38363193609698726
pen-based,KMeans_Standard,3,manhattan,6,33509.96805134279,0.06174612510949373,0.21087426312138133,0.8293304221251819,1.6628244919825708,0.38371292138969904
pen-based,KMeans_Standard,3,manhattan,7,33517.51114194237,0.03124541719444096,0.21123296080655826,0.8293304221251819,1.6648537209531529,0.38372361133211874
pen-based,KMeans_Standard,3,manhattan,8,33511.508172341426,0.08338895789347589,0.21095492723609136,0.8294213973799127,1.6630129944251033,0.3837507365344048
pen-based,KMeans_Standard,3,manhattan,9,33176.531256031194,0.03881970909424126,0.19656522831064352,0.8339701601164483,1.492621609334509,0.37766439337285684
pen-based,KMeans_Standard,4,euclidean,0,8525.534338535912,0.01728237490169704,0.31924118868423895,0.8180494905385735,1.4540452804421258,0.47042225526421144
pen-based,KMeans_Standard,4,euclidean,1,9158.874139959355,0.017899457830935717,0.2210483940523869,0.8463427947598253,1.3351162431556776,0.44541352947647456
pen-based,KMeans_Standard,4,euclidean,2,8525.8132623403,0.02767887501977384,0.3181511216113786,0.8183224163027657,1.4514964184878565,0.4705156197597104
pen-based,KMeans_Standard,4,euclidean,3,8905.522745267801,0.02400120790116489,0.31109349381245777,0.8480713245997089,1.465694075633344,0.47733808103942177
pen-based,KMeans_Standard,4,euclidean,4,8905.509289908687,0.023611207958310843,0.31100452441785525,0.8479803493449781,1.4656380431255887,0.4772896797761614
pen-based,KMeans_Standard,4,euclidean,5,8525.719480867752,0.04136512498371303,0.318542707731096,0.818504366812227,1.4521427612756816,0.4706271650345805
pen-based,KMeans_Standard,4,euclidean,6,8909.700805667298,0.054619125090539455,0.29623671011278624,0.7974890829694323,1.5688115248580534,0.4573778121676039
pen-based,KMeans_Standard,4,euclidean,7,8525.708453725876,0.024519124999642372,0.31879580671625923,0.8190502183406113,1.45210873782237,0.47090342710632166
pen-based,KMeans_Standard,4,euclidean,8,9158.711551300821,0.011342957848683,0.22111735276844782,0.8471615720524017,1.3350183117933718,0.44605837039231044
pen-based,KMeans_Standard,4,euclidean,9,8909.659770101478,0.03573825000785291,0.29695497266995885,0.7999454148471615,1.5683077645620571,0.45859546515406974
pen-based,KMeans_Standard,4,manhattan,0,29854.000060913662,0.04193933308124542,0.31615443274140015,0.8200509461426492,1.4648581569397108,0.4717541895171145
pen-based,KMeans_Standard,4,manhattan,1,31484.45287893464,0.03377000009641051,0.20814370960626652,0.8139556040756915,1.3976320132430236,0.4275174813715979
pen-based,KMeans_Standard,4,manhattan,2,29853.153315416264,0.025654542027041316,0.316082893250366,0.82014192139738,1.4657103513668241,0.4718062607184809
pen-based,KMeans_Standard,4,manhattan,3,31042.68839204705,0.02934545883908868,0.2858997286794219,0.8093158660844251,1.4426340959768815,0.4591835117980613
pen-based,KMeans_Standard,4,manhattan,4,30584.195104551713,0.036924583138898015,0.2981187092200931,0.7762008733624454,1.6235211124019076,0.4528951450339762
