dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
adult,KMeans_Standard,8,6,142156.94475071103,euclidean,0.776191667013336,0.016041301760955827,0.8114532574423652,2.6563924229769276,0.3875588651219837,,,
adult,KMeans_Standard,8,7,145422.5854745079,euclidean,0.8743777089985088,0.018108246032954304,0.7607182343065395,2.7587780248158205,0.39728375613241357,,,
adult,KMeans_Standard,8,8,144576.67351573086,euclidean,0.6343537500069942,0.009358611734981245,0.7607182343065395,2.82018775953451,0.37013084031606314,,,
adult,KMeans_Standard,8,9,140532.76475020626,euclidean,0.6480902920011431,0.01680855337454049,0.7759714999385775,2.6074062449593853,0.3193950584390235,,,
adult,KMeans_Standard,8,0,304737.754526522,manhattan,1.4813894999970216,0.007500852092683339,0.7814381065476435,2.6285300542067356,0.3728068784745862,,,
adult,KMeans_Standard,8,1,305248.95371298364,manhattan,1.075204249995295,0.014379616042699666,0.7841202243970353,2.6779062153892976,0.38156731695808543,,,
adult,KMeans_Standard,8,2,301562.3307567498,manhattan,1.161476915993262,-0.026777076884747873,0.7607182343065395,2.6070657951664638,0.42865164937260497,,,
adult,KMeans_Standard,8,3,308254.1744446803,manhattan,1.9123698329785839,0.03087144159841836,0.7837721633020761,2.695781522494748,0.3990001632639334,,,
adult,KMeans_Standard,8,4,299345.0258289558,manhattan,2.048328542005038,-0.022467041211349133,0.7607182343065395,2.3519053075239627,0.42853666813446384,,,
adult,KMeans_Standard,8,5,301644.0946656455,manhattan,1.2454869160137605,0.07025642311793191,0.7708120060603579,2.492055250188531,0.5021966001803793,,,
adult,KMeans_Standard,8,6,297379.2700944989,manhattan,1.834584708994953,0.024156737367419665,0.8141149011097006,2.708958270677738,0.39465732284056965,,,
adult,KMeans_Standard,8,7,315249.1196966955,manhattan,1.3982547920022625,0.00539693463287217,0.7607182343065395,2.8524203350877686,0.3239621152544615,,,
adult,KMeans_Standard,8,8,293221.7546170986,manhattan,2.3654705839871895,0.00941127072439727,0.7607182343065395,2.4226748720634967,0.35445380281317457,,,
adult,KMeans_Standard,8,9,301026.56087645114,manhattan,1.3834007919940632,0.023124084060524228,0.7880307931698128,2.638348480883155,0.38244378832371445,,,
adult,KMeans_Standard,9,0,141304.43202116847,euclidean,0.8613075409957673,0.03350279695514468,0.7879488964415872,2.616203728396668,0.3451448803318506,,,
adult,KMeans_Standard,9,1,140491.97154871692,euclidean,1.445169957994949,0.024559543383836913,0.7785102985135743,2.7249416162042124,0.3322251151084792,,,
adult,KMeans_Standard,9,2,141990.69629225344,euclidean,1.2204996249929536,-0.030056804565219232,0.7607182343065395,2.5970447248753805,0.4283008652556607,,,
adult,KMeans_Standard,9,3,139954.08382942897,euclidean,0.957230250001885,0.03163223273147782,0.7706072642397936,2.45504007729486,0.3374776213181042,,,
adult,KMeans_Standard,9,4,139291.0475593999,euclidean,2.0986175000143703,-0.03605055125861353,0.7607182343065395,2.4130551414700325,0.42762147979122606,,,
adult,KMeans_Standard,9,5,139169.03520206155,euclidean,1.0656997920013964,0.026257615019270042,0.7733508046353548,2.516561920752506,0.3306123981897805,,,
adult,KMeans_Standard,9,6,136899.7783214394,euclidean,1.1151847080036532,0.01925596580414199,0.8114532574423652,2.481587396252719,0.3875588651219837,,,
adult,KMeans_Standard,9,7,141038.34206025087,euclidean,1.0544596670079045,0.006570188585579367,0.7607182343065395,2.8737820217534837,0.3198250599258574,,,
adult,KMeans_Standard,9,8,139362.78747984508,euclidean,1.6957142920000479,0.007422197193416244,0.7607182343065395,2.620544799295253,0.347897442293739,,,
adult,KMeans_Standard,9,9,135215.66559010034,euclidean,0.593154832982691,0.03051344901428895,0.7971213300028663,2.4364307255610718,0.3065846119734677,,,
adult,KMeans_Standard,9,0,288214.6346179785,manhattan,2.948401749978075,0.03201034954440797,0.811780844355268,2.415823303352361,0.3618247286742973,,,
adult,KMeans_Standard,9,1,288010.5226303931,manhattan,1.7605855840083677,0.04366438517396637,0.8137668400147414,2.410081225200163,0.38132273815656004,,,
adult,KMeans_Standard,9,2,297874.2515666077,manhattan,1.061983791005332,-0.030801357692428834,0.7607182343065395,2.7188268734443266,0.42839288239690454,,,
adult,KMeans_Standard,9,3,303376.86981882056,manhattan,2.0852973329892848,0.049760982638712904,0.7908152819294869,2.601218195131423,0.37458769318617763,,,
adult,KMeans_Standard,9,4,295642.23946768325,manhattan,2.2918057500210125,-0.02874401244228111,0.7607182343065395,2.412762610211013,0.42842739718886647,,,
adult,KMeans_Standard,9,5,303650.3909586591,manhattan,1.3986327919992618,0.052272453752638226,0.801031898775644,2.666991206033535,0.4557584105378957,,,
adult,KMeans_Standard,9,6,290305.94164034806,manhattan,1.0206477920000907,0.02197787842754955,0.8138692109250235,2.574116861305824,0.39443619610988345,,,
adult,KMeans_Standard,9,7,291398.75243313995,manhattan,2.0547607080079615,0.012253136853986706,0.7614962532246837,2.4868327615430674,0.38457163802247774,,,
adult,KMeans_Standard,9,8,289635.48725189717,manhattan,2.9326452919922303,0.00466304124502438,0.761271037222063,2.5293756972983976,0.3544699652915798,,,
adult,KMeans_Standard,9,9,289010.5502506603,manhattan,0.995487249980215,0.03944611381277176,0.8139920560173621,2.496857327675479,0.39824540418484305,,,
adult,KMeans_Standard,10,0,135340.4907014845,euclidean,0.9105653750011697,0.034508426891931954,0.7880103189877564,2.4374170291740667,0.3732284542676447,,,
adult,KMeans_Standard,10,1,134565.49150191108,euclidean,1.014630791003583,0.03641916163002455,0.7931493386839196,2.5355487359166284,0.31404952686416765,,,
adult,KMeans_Standard,10,2,136252.40020122917,euclidean,1.5596676249988377,0.001377754160361734,0.7668400147414111,2.648711010923278,0.35035832640094144,,,
adult,KMeans_Standard,10,3,137196.3836419973,euclidean,1.6388934169954155,0.03355807118826319,0.7940297285123459,2.7439876406404196,0.3151130116394876,,,
adult,KMeans_Standard,10,4,139958.33266494144,euclidean,1.845707250002306,-0.035448448767618546,0.7607182343065395,2.486565602025824,0.427702155719304,,,
adult,KMeans_Standard,10,5,138441.97939082293,euclidean,0.9470779169932939,0.0311376656125105,0.7829736702018755,2.5500768679881256,0.30275966326328324,,,
adult,KMeans_Standard,10,6,134477.6628141913,euclidean,0.8222859159868676,0.005863861503054155,0.7666352729208468,2.3547722188609668,0.3330330144313005,,,
adult,KMeans_Standard,10,7,137789.23750225978,euclidean,1.3002439999836497,0.022077536806452833,0.785737684779493,2.839671132086531,0.3204041677055587,,,
adult,KMeans_Standard,10,8,135388.3819443868,euclidean,0.8322275420068763,0.0016264397461029456,0.7607182343065395,2.5263571425874547,0.34650603104355093,,,
adult,KMeans_Standard,10,9,133684.63718474805,euclidean,0.7641195000032894,0.023798750908068492,0.7971008558208099,2.516073083572379,0.3062178806927145,,,
adult,KMeans_Standard,10,0,287270.2310501403,manhattan,2.2907147919759154,0.012960849026452139,0.7871094549772737,2.402573707374703,0.3552026124852995,,,
adult,KMeans_Standard,10,1,283064.18531139323,manhattan,2.038208833982935,0.04369713286104291,0.8090987265058761,2.368543040543636,0.34519825239560564,,,
adult,KMeans_Standard,10,2,288340.3578737546,manhattan,1.2293877080082893,0.02097253795331359,0.8145448589328856,2.8602204684491275,0.3945749400383265,,,
adult,KMeans_Standard,10,3,289324.25191117177,manhattan,1.9423737089964561,0.043987535695361485,0.8141353752917571,2.6055405822913267,0.36042525961181665,,,
adult,KMeans_Standard,10,4,290825.92387331376,manhattan,3.130744833004428,-0.03471009514449299,0.7607182343065395,2.376637379150649,0.4282260470193412,,,
adult,KMeans_Standard,10,5,289778.389405872,manhattan,2.192402957996819,0.02191182029671186,0.780987674542402,2.6339225421219568,0.34405142588032145,,,
adult,KMeans_Standard,10,6,284761.2486540862,manhattan,2.10056158300722,0.020666285675375706,0.8006224151345154,2.432344438660004,0.3527514708402009,,,
adult,KMeans_Standard,10,7,294120.360821494,manhattan,1.61647087498568,0.034260540543850845,0.8213218131935629,2.470366570462341,0.37218516707348326,,,
adult,KMeans_Standard,10,8,287931.0199681134,manhattan,1.3251827920030337,0.002252158794007342,0.7612096146758937,2.5883162977039538,0.35500256196918145,,,
adult,KMeans_Standard,10,9,281375.4226771302,manhattan,1.4545009159774054,0.025843215054099488,0.8142172720199828,2.4789257768149136,0.3678433952191206,,,
