dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
pen-based,KMeans_Standard,8,4,23403.77519093692,manhattan,0.030648958985693753,0.501001021017106,0.6541120815138283,1.2910915090338335,0.6745414539149108,,,
pen-based,KMeans_Standard,8,5,23405.096785730064,manhattan,0.023348000016994774,0.5017436304158754,0.6543850072780204,1.294754108768227,0.6747699643414544,,,
pen-based,KMeans_Standard,8,6,24327.5934736726,manhattan,0.05111550001311116,0.44819645519065865,0.6226346433770015,1.4374531869622074,0.6310345110531826,,,
pen-based,KMeans_Standard,8,7,23351.20704946988,manhattan,0.05787058299756609,0.4425069193459397,0.6003457059679768,1.2724451289340803,0.6119578533244394,,,
pen-based,KMeans_Standard,8,8,24405.01495431416,manhattan,0.02155525001580827,0.4059169888999802,0.5635917030567685,1.323358253888376,0.5818011720044302,,,
pen-based,KMeans_Standard,8,9,23354.188270769737,manhattan,0.03568579099373892,0.44297204203447904,0.6003457059679768,1.2739412559810788,0.6120528400374023,,,
pen-based,KMeans_Standard,9,0,5425.871156942182,euclidean,0.03273495801840909,0.5465205638508865,0.6766739446870451,1.3212963384802534,0.6998331295735709,,,
pen-based,KMeans_Standard,9,1,5267.076195561607,euclidean,0.0660409590054769,0.5353312049444447,0.6925036390101892,1.2628222821577302,0.7044402845575686,,,
pen-based,KMeans_Standard,9,2,5635.255675701519,euclidean,0.03292387499823235,0.4699862254696181,0.6664847161572053,1.323355296880799,0.6661709792552823,,,
pen-based,KMeans_Standard,9,3,5268.0912693437485,euclidean,0.021616875019390136,0.5385542213158331,0.693504366812227,1.2825448135087931,0.705558700211393,,,
pen-based,KMeans_Standard,9,4,5425.9478906731,euclidean,0.04478758398909122,0.5457060457784999,0.6764919941775837,1.3194072951247655,0.6992272613494938,,,
pen-based,KMeans_Standard,9,5,5355.408144257161,euclidean,0.04747870800201781,0.586342672173476,0.7362627365356623,1.4095096594190302,0.733927514092737,,,
pen-based,KMeans_Standard,9,6,5359.812122470691,euclidean,0.021675875002983958,0.5444252577212317,0.7099708879184862,1.3061379241344517,0.7139545509247694,,,
pen-based,KMeans_Standard,9,7,5470.130775642781,euclidean,0.05761483300011605,0.49409118639055866,0.6599344978165939,1.329949560982521,0.6584880650559033,,,
pen-based,KMeans_Standard,9,8,5635.099555977282,euclidean,0.061283166985958815,0.47093738330109275,0.6671215429403202,1.321868658720995,0.666844341261087,,,
pen-based,KMeans_Standard,9,9,5284.769509594871,euclidean,0.023185042024124414,0.4851453619917199,0.648471615720524,1.2256796461218484,0.6635479235375408,,,
pen-based,KMeans_Standard,9,0,22931.40916114602,manhattan,0.026168958022026345,0.5206774975110163,0.671306404657933,1.3280196468002903,0.6850721509116053,,,
pen-based,KMeans_Standard,9,1,22914.778503605812,manhattan,0.03264091702294536,0.4193468421531622,0.5956149927219796,1.370551848460365,0.5924618647504339,,,
pen-based,KMeans_Standard,9,2,22408.158178307363,manhattan,0.03560033399844542,0.5362360261810409,0.7033296943231441,1.3554970213021698,0.7060295597583611,,,
pen-based,KMeans_Standard,9,3,22591.790316442595,manhattan,0.04254391702124849,0.539815829186874,0.6934133915574964,1.3107343635573674,0.7050520963707259,,,
pen-based,KMeans_Standard,9,4,22833.03889310132,manhattan,0.034968874999322,0.46857090876346597,0.6241812227074236,1.429455743141509,0.6248393045793715,,,
pen-based,KMeans_Standard,9,5,22414.543260782182,manhattan,0.027513207984156907,0.5872590341811339,0.7337154294032023,1.4257197450835823,0.7259067091213206,,,
pen-based,KMeans_Standard,9,6,22398.593024707887,manhattan,0.04712670898879878,0.5381471778687664,0.7047852983988355,1.3535142712040553,0.7074698480311478,,,
pen-based,KMeans_Standard,9,7,22628.560625185004,manhattan,0.05584537499817088,0.4872109845282405,0.6597525473071325,1.3119964866205696,0.6587330486020396,,,
pen-based,KMeans_Standard,9,8,23454.785604944307,manhattan,0.022318333998555318,0.46284401156412325,0.6463791848617176,1.4104813444225561,0.6408988065753715,,,
pen-based,KMeans_Standard,9,9,22912.196289033407,manhattan,0.059851208003237844,0.41973880094960414,0.5953420669577875,1.3716026454956298,0.5944753146606242,,,
pen-based,KMeans_Standard,10,0,5143.999928937292,euclidean,0.0362838750006631,0.622072195619917,0.7569141193595342,1.4189284316926272,0.7484981560463826,,,
pen-based,KMeans_Standard,10,1,5086.750125136077,euclidean,0.03728745799162425,0.5150057086763885,0.68877365356623,1.2775905458857308,0.6939333069138902,,,
pen-based,KMeans_Standard,10,2,5394.892121625779,euclidean,0.026186499977484345,0.4761545714968363,0.7028748180494906,1.2616739426513828,0.6606750054285353,,,
pen-based,KMeans_Standard,10,3,5051.982331835814,euclidean,0.05331133399158716,0.5719743610791804,0.7133369723435226,1.3403953486092142,0.7228273602767752,,,
pen-based,KMeans_Standard,10,4,5081.232920970109,euclidean,0.05666154099162668,0.5378895423615657,0.6863173216885007,1.3479042759796085,0.6940104482225029,,,
pen-based,KMeans_Standard,10,5,5027.9226530008555,euclidean,0.029953291988931596,0.5691194322143703,0.7390829694323144,1.4230553777554429,0.7320521008231677,,,
pen-based,KMeans_Standard,10,6,5241.310173548921,euclidean,0.02558016701368615,0.5216093412617058,0.701146288209607,1.3389447057681763,0.6956415295507461,,,
pen-based,KMeans_Standard,10,7,5187.128747989427,euclidean,0.055906583002069965,0.5638867663756532,0.7405385735080058,1.4337604043527148,0.7069802222081162,,,
pen-based,KMeans_Standard,10,8,5394.8907371516,euclidean,0.06616700001177378,0.4759568716329177,0.7027838427947598,1.261557860061186,0.660590551225524,,,
pen-based,KMeans_Standard,10,9,5048.615890450028,euclidean,0.03233904100488871,0.48931391155314774,0.6817685589519651,1.1777367506758962,0.6552796586108173,,,
pen-based,KMeans_Standard,10,0,21934.4860568804,manhattan,0.026926791993901134,0.6093242122996488,0.7496360989810772,1.4341979092330734,0.7359133042042778,,,
pen-based,KMeans_Standard,10,1,22439.69483759227,manhattan,0.04123133298708126,0.43128032504645497,0.6169032023289666,1.4458002055983652,0.5978701043386204,,,
pen-based,KMeans_Standard,10,2,22004.64197105422,manhattan,0.04348500000196509,0.5363951188950721,0.7108806404657934,1.405193260255731,0.7074724158296926,,,
pen-based,KMeans_Standard,10,3,22113.34743837561,manhattan,0.08069237499148585,0.560814033717253,0.7097889374090247,1.3357643643966104,0.7151642532170785,,,
pen-based,KMeans_Standard,10,4,22158.510275132314,manhattan,0.03754920797655359,0.507526627486142,0.6777656477438136,1.3415298988826567,0.6709750966637515,,,
