dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
adult,KMeans_PP,5,manhattan,7,432194.4068290264,0.1796972081065178,-0.02310632095341069,0.4202530608902174,0.9149311113158337,0.47832254673479185
adult,KMeans_PP,5,manhattan,8,431954.5531865781,0.20046441699378192,-0.021292318931835197,0.3681462675566111,1.2475715456390009,0.44034900571246377
adult,KMeans_PP,5,manhattan,9,435407.17269365484,0.4288365840911865,-0.02309232803365076,0.3762745178330126,1.30322241688812,0.4479036455067398
adult,KMeans_PP,6,euclidean,0,1022010.467392745,0.2369349580258131,-0.00974005439216366,0.27838745342123583,1.2909845119569368,0.36464528084589304
adult,KMeans_PP,6,euclidean,1,1013376.9468131422,0.11250262497924268,-0.008669086741259711,0.30715367921051556,1.334992495446824,0.39018371430703486
adult,KMeans_PP,6,euclidean,2,997254.1222612543,0.17969512497074902,-0.011603083247492044,0.3157937840383277,1.1955829934566753,0.4012654607492594
adult,KMeans_PP,6,euclidean,3,1011387.4410296251,0.10548833291977644,-0.013452284768225511,0.33391343515826544,1.169747353508425,0.4140991791464359
adult,KMeans_PP,6,euclidean,4,877922.8709404233,0.11675566690973938,-0.021523480473636836,0.38884566561565864,1.0281772977830428,0.45234700563706587
adult,KMeans_PP,6,euclidean,5,880927.5042346392,0.17751575005240738,-0.018901082755551656,0.42127676999303876,1.0029893889086032,0.47929708153862804
adult,KMeans_PP,6,euclidean,6,872037.2096669748,0.15997904213145375,-0.015328887548019407,0.38129069243683716,1.100396844724487,0.44940871029841967
adult,KMeans_PP,6,euclidean,7,877923.1418761469,0.14474212494678795,-0.021523352143635082,0.3886409237950944,1.0283039141533656,0.4521690625151126
adult,KMeans_PP,6,euclidean,8,877922.8709404232,0.1729345410130918,-0.021523480473636836,0.38884566561565864,1.0281772977830426,0.45234700563706587
adult,KMeans_PP,6,euclidean,9,1042421.790938266,0.20024395897053182,-0.004024872473850311,0.35231972482699314,1.3613042700662652,0.42508832895922255
adult,KMeans_PP,6,manhattan,0,413393.9535272659,0.2987855840474367,-0.010879285722549056,0.299885344580484,1.521158136990384,0.37778193124570447
adult,KMeans_PP,6,manhattan,1,433429.68119986897,0.19223600020632148,-0.003837393304733053,0.25439171205110356,1.4651692008285275,0.3515621156915588
adult,KMeans_PP,6,manhattan,2,413393.9658142946,0.27871079207398,-0.010875726748275198,0.2998648703984276,1.5211950672973586,0.37776144130569356
adult,KMeans_PP,6,manhattan,3,426219.1154037069,0.2106939998921007,-0.007763384273188252,0.3405265959624913,1.350354925345985,0.42003517826672293
adult,KMeans_PP,6,manhattan,4,407009.91285878886,0.2055499169509858,-0.021456331679386747,0.41965930961058107,1.0163515829197214,0.4759639203436723
adult,KMeans_PP,6,manhattan,5,406314.17992852244,0.2950590420514345,-0.022112344620387938,0.3871053601408624,1.3054679806746707,0.45287261911031496
adult,KMeans_PP,6,manhattan,6,401098.01194589154,0.19903616583906114,-0.013160526510350374,0.3707260144957209,1.2933579274580114,0.4541765076309845
adult,KMeans_PP,6,manhattan,7,406276.3113262199,0.3308290420100093,-0.022136074500967474,0.3870644117767495,1.3059921068746585,0.45282013974679935
adult,KMeans_PP,6,manhattan,8,411500.4205626273,0.44346466613933444,-0.008988968302528457,0.30092952786536176,1.4667212983008306,0.3834918092288173
adult,KMeans_PP,6,manhattan,9,418616.0317336583,0.2145457910373807,-0.008887348269514166,0.3626591867654887,1.5795627698486971,0.44999785868794984
adult,KMeans_PP,7,euclidean,0,972832.7834776085,0.30786466714926064,-0.003200635221245487,0.2568895622619876,1.2700319393957618,0.3426338779102925
adult,KMeans_PP,7,euclidean,1,957843.7694238978,0.21173179103061557,-0.009015993276500283,0.30242414315548094,1.3702237674332365,0.38605825533142324
adult,KMeans_PP,7,euclidean,2,780621.4896421343,0.2112618328537792,-0.013945720319074633,0.30952868432906105,1.0992443054998742,0.39557813870650993
adult,KMeans_PP,7,euclidean,3,973947.207233314,0.11892149993218482,-0.0104411407056733,0.30426681954055934,1.3337182543094657,0.3914884338374073
adult,KMeans_PP,7,euclidean,4,785957.0734048388,0.14962904201820493,-0.007881335237051732,0.2798206461651857,1.171537921022182,0.3659376752572935
adult,KMeans_PP,7,euclidean,5,785776.8815768963,0.15764316590502858,-0.009611681847476353,0.300458621678064,1.161203406366807,0.38506467055084
adult,KMeans_PP,7,euclidean,6,785957.1015695943,0.1596147499512881,-0.007880562535174327,0.2798206461651857,1.1716218946171117,0.3659376752572935
adult,KMeans_PP,7,euclidean,7,785790.6766006253,0.22393320803530514,-0.011071899763969323,0.30846402686212687,1.1545356135563378,0.3928763978434531
adult,KMeans_PP,7,euclidean,8,791478.4178224398,0.16940458305180073,-0.01012110859101213,0.2757667581180132,1.2097679753604758,0.3622396693101171
adult,KMeans_PP,7,euclidean,9,826463.5331094045,0.1816920000128448,-0.006039307436922081,0.34775398222841,1.2285682394006145,0.42134007794835493
adult,KMeans_PP,7,manhattan,0,396578.15890791477,0.41927316691726446,-0.0030728326355238403,0.2718357151631792,1.6828259386628923,0.3724705272887565
adult,KMeans_PP,7,manhattan,1,420346.46028485015,0.2977333329617977,0.002238158457572539,0.222083452766062,1.5858873992440103,0.3244262307205066
adult,KMeans_PP,7,manhattan,2,382654.53824366926,0.20870862482115626,-0.01433759083204259,0.29013963392162484,1.362506698957884,0.3687319377742156
adult,KMeans_PP,7,manhattan,3,398816.73656169936,0.1846819999627769,-0.008395480046908026,0.27902215306498507,1.456430502203257,0.36811185055344037
adult,KMeans_PP,7,manhattan,4,391455.23052479397,0.20420229202136397,-0.016935412977341805,0.3019327627861267,1.2216830407356443,0.37603871628308894
adult,KMeans_PP,7,manhattan,5,383218.4287184455,0.2684924590867013,-0.021279239325644527,0.3044510871790672,1.4048235676976673,0.3806193105716873
adult,KMeans_PP,7,manhattan,6,390906.37638893496,0.16516708303242922,-0.0015841802891324813,0.29536055034601366,1.3811842757659267,0.3823969237993789
adult,KMeans_PP,7,manhattan,7,381682.30481876596,0.25760058290325105,-0.017818920594694296,0.29609762090004504,1.404942069356818,0.3722403668931863
adult,KMeans_PP,7,manhattan,8,405296.8545339585,0.442654250189662,-0.004326854302700049,0.26841652675975597,1.306763929961862,0.3538736543722239
adult,KMeans_PP,7,manhattan,9,388861.6926177831,0.2654790000524372,-0.0104974867681774,0.35436714303263583,1.4156880091490325,0.4433856767422175
adult,KMeans_PP,8,euclidean,0,742872.684219182,0.2982365828938782,-0.0038335750864549696,0.2544531345972728,1.1980897461572901,0.34032087504974723
adult,KMeans_PP,8,euclidean,1,742144.4060011137,0.21365795796737075,-0.011105057436523957,0.2970599074566971,1.2504601762623992,0.3813765306331398
adult,KMeans_PP,8,euclidean,2,742704.7253624626,0.19563887501135468,-0.017855015032497198,0.302137504606691,1.180694698994756,0.3879255285097138
adult,KMeans_PP,8,euclidean,3,924151.5558175036,0.21623566607013345,-0.0016994678096548777,0.2053765202080177,1.3739423110702922,0.28962077318920953
adult,KMeans_PP,8,euclidean,4,749326.294585294,0.25072399992495775,-0.01157068956958718,0.2725318373530977,1.2458573103598192,0.3586904839636486
adult,KMeans_PP,8,euclidean,5,755591.5535316701,0.16310183284804225,-0.009985913007519017,0.30023340567544327,1.2542541068598316,0.3848498435311118
adult,KMeans_PP,8,euclidean,6,755554.3482110637,0.18742141593247652,-0.009616794849101206,0.2963637852667786,1.2556363095675591,0.3809308821327494
adult,KMeans_PP,8,euclidean,7,743603.7170586761,0.19996837503276765,-0.0015469779075408384,0.26407600016379346,1.2167921604409755,0.3499595181444226
adult,KMeans_PP,8,euclidean,8,742966.601069125,0.2584608339238912,-0.003964626936846875,0.2545145571434421,1.1988102295859964,0.34036585445822115
adult,KMeans_PP,8,euclidean,9,807906.2659040075,0.19436312490142882,-0.0060801610105378845,0.34775398222841,1.4190750259417988,0.42134007794835493
adult,KMeans_PP,8,manhattan,0,365518.85603718087,0.4204906248487532,0.0008728186904394372,0.264915441628107,1.5548301757533463,0.3679661555604057
adult,KMeans_PP,8,manhattan,1,375884.29488917894,0.39497875003144145,-0.006107451471558797,0.2624585397813357,1.1914260562718124,0.34809978186087176
adult,KMeans_PP,8,manhattan,2,368362.218162367,0.32717433385550976,-0.013459282960475997,0.30447156136112363,1.3380089498251269,0.38195075709810916
adult,KMeans_PP,8,manhattan,3,371743.8593294039,0.38120412500575185,-0.012205248791296978,0.26552966708979975,1.2883413663000742,0.3519359391881134
adult,KMeans_PP,8,manhattan,4,386245.840385196,0.2963000419549644,-0.01963888310404333,0.3005609925883461,1.2716686141404228,0.3746716385240345
adult,KMeans_PP,8,manhattan,5,376122.31490493234,0.4444819581694901,-0.01828356663877389,0.2954629212562958,1.4546417666680735,0.37149285256382
adult,KMeans_PP,8,manhattan,6,376187.34500914835,0.21739254193380475,-0.011240911107027282,0.2904057982883584,1.3915224708605494,0.3720266460109725
adult,KMeans_PP,8,manhattan,7,368551.76314062637,0.4447401249781251,-0.003848368296807453,0.2894435117317063,1.4244931557413938,0.3662649963747808
adult,KMeans_PP,8,manhattan,8,382848.5653044303,0.5701564578339458,-0.004914588717168583,0.2109659719094222,1.46768505908354,0.29225996667698895
adult,KMeans_PP,8,manhattan,9,385890.3151001914,0.23713704105466604,-0.010733389564690329,0.3543057204864666,1.5850806037665006,0.4433688373846272
adult,KMeans_PP,9,euclidean,0,694654.2621405727,0.21645524981431663,-0.0023247037119748177,0.20410712092051922,1.28988174309086,0.2876501646894704
adult,KMeans_PP,9,euclidean,1,737503.6509731609,0.2080234580207616,-0.006322801480335004,0.29667089799762497,1.3285954152886688,0.38102865981057876
adult,KMeans_PP,9,euclidean,2,704376.5607784595,0.2097608749754727,-0.014315410629383575,0.2939683059661766,1.2922120701530577,0.37843935831237796
adult,KMeans_PP,9,euclidean,3,889700.8269140434,0.21871066698804498,-0.006391644763486136,0.20732156750337824,1.408245234143148,0.2912038189378359
adult,KMeans_PP,9,euclidean,4,731621.5703489338,0.26359941717237234,-0.01164242196357198,0.2725318373530977,1.3630454718113865,0.3586904839636486
adult,KMeans_PP,9,euclidean,5,699960.8018042214,0.17722216597758234,-0.007188782205768119,0.2627247041480693,1.2703840885648772,0.3485483289399144
adult,KMeans_PP,9,euclidean,6,717690.430277959,0.2433387499768287,-0.002616330699248614,0.2345931780025388,1.337125188514234,0.3295869160122057
adult,KMeans_PP,9,euclidean,7,719702.0474313926,0.2307293750345707,-0.00350508424597171,0.2570328815363826,1.2893920888818255,0.34308208425935416
adult,KMeans_PP,9,euclidean,8,704470.752952046,0.24716133414767683,-0.008560268905585738,0.25414602186642643,1.222373992373448,0.34015002070490463
adult,KMeans_PP,9,euclidean,9,777994.2203618815,0.2046879578847438,-0.00641794778597037,0.34765161131812783,1.457192448216353,0.4212451889575922
adult,KMeans_PP,9,manhattan,0,354687.8509965971,0.22387895896099508,-0.003011945663664081,0.23152205069407478,1.4815336178602116,0.3088838315967821
adult,KMeans_PP,9,manhattan,1,358031.65629600396,0.6288104590494186,0.0022276915677414545,0.21336145121002417,1.3526884981291927,0.3086592098081154
adult,KMeans_PP,9,manhattan,2,352709.8319969661,0.2994591670576483,-0.007700174492078505,0.24530117521805003,1.4012282195686208,0.3225864371564957
adult,KMeans_PP,9,manhattan,3,363041.0831303856,0.3605662907939404,-0.007253403252953115,0.25377748658941074,1.3556310324385938,0.3426785419329088
adult,KMeans_PP,9,manhattan,4,383863.57548102946,0.2997340830042958,-0.019692097838571596,0.300458621678064,1.3803373951555047,0.3745807000159924
adult,KMeans_PP,9,manhattan,5,356623.8581512499,0.37832804187200963,-0.008469467676515062,0.28710945497727364,1.4256787621561753,0.3636978535175974
adult,KMeans_PP,9,manhattan,6,372380.6906888787,0.2666505000088364,-0.0028516468222375218,0.2622537979607715,1.37622885914576,0.3603659627722743
adult,KMeans_PP,9,manhattan,7,358031.65629600396,0.5213620001450181,0.0022276915677414545,0.21336145121002417,1.3526884981291938,0.3086592098081154
adult,KMeans_PP,9,manhattan,8,386399.943813663,0.47618449991568923,-0.001527584580931919,0.19174071495843742,1.6278403363399232,0.27085980996772635
